iter	Logloss
4339	0.2259357794
4340	0.2259291056
4341	0.2259264162
4342	0.2259219909
4343	0.2259161088
4344	0.2259110362
4345	0.2259063106
4346	0.2259026078
4347	0.225900214
4348	0.2258944217
4349	0.2258914908
4350	0.225889826
4351	0.2258852625
4352	0.2258822708
4353	0.2258771227
4354	0.2258692099
4355	0.2258625316
4356	0.2258558867
4357	0.2258496426
4358	0.2258441538
4359	0.2258407288
4360	0.2258372332
4361	0.2258315873
4362	0.2258280026
4363	0.2258212667
4364	0.2258170403
4365	0.2258144036
4366	0.2258081525
4367	0.2258063792
4368	0.2258027237
4369	0.2257975526
4370	0.2257952305
4371	0.2257942034
4372	0.225787585
4373	0.2257831528
4374	0.2257811573
4375	0.2257761022
4376	0.2257709895
4377	0.2257673545
4378	0.2257642271
4379	0.2257637015
4380	0.2257614121
4381	0.2257561181
4382	0.2257540423
4383	0.2257499881
4384	0.2257448242
4385	0.2257382697
4386	0.2257347818
4387	0.2257308738
4388	0.2257264857
4389	0.225721585
4390	0.2257183439
4391	0.2257148847
4392	0.2257094667
4393	0.2257055809
4394	0.2256986828
4395	0.2256950237
4396	0.2256902149
4397	0.2256867012
4398	0.2256844813
4399	0.2256818774
4400	0.2256749609
4401	0.2256689083
4402	0.2256652543
4403	0.2256607967
4404	0.225658154
4405	0.2256536865
4406	0.2256466913
4407	0.2256450189
4408	0.2256390866
4409	0.2256348781
4410	0.2256291736
4411	0.2256243068
4412	0.2256185267
4413	0.225615397
4414	0.2256073357
4415	0.2256036493
4416	0.2256001264
4417	0.2255968162
4418	0.2255925049
4419	0.2255784866
4420	0.2255757438
4421	0.2255716802
4422	0.2255699721
4423	0.2255654766
4424	0.2255618207
4425	0.2255573843
4426	0.2255546136
4427	0.2255513527
4428	0.2255486795
4429	0.2255451324
4430	0.2255404517
4431	0.22553659
4432	0.2255344597
4433	0.2255306887
4434	0.2255276476
4435	0.2255227065
4436	0.2255222119
4437	0.2255190202
4438	0.2255116482
4439	0.2255062193
4440	0.2255013637
4441	0.2254980893
4442	0.2254953703
4443	0.2254910997
4444	0.2254837872
4445	0.225479253
4446	0.2254772436
4447	0.2254721245
4448	0.2254699479
4449	0.225468019
4450	0.2254609167
4451	0.2254575735
4452	0.2254519991
4453	0.2254474026
4454	0.2254447678
4455	0.2254405901
4456	0.2254401259
4457	0.2254334149
4458	0.2254277941
4459	0.2254221388
4460	0.2254190417
4461	0.2254118217
4462	0.2254084018
4463	0.225406255
4464	0.2254029936
4465	0.2253992672
4466	0.2253940382
4467	0.2253893576
4468	0.2253841934
4469	0.2253797563
4470	0.2253741742
4471	0.2253694799
4472	0.2253646566
4473	0.2253577813
4474	0.2253526443
4475	0.2253493619
4476	0.2253463704
4477	0.22534278
4478	0.2253359816
4479	0.2253337983
4480	0.2253271242
4481	0.2253219002
4482	0.2253170276
4483	0.2253120433
4484	0.2253088419
4485	0.2253064853
4486	0.2253032281
4487	0.2252968713
4488	0.2252923423
4489	0.2252887503
4490	0.2252855956
4491	0.2252811257
4492	0.225275037
4493	0.2252715936
4494	0.225265265
4495	0.2252624616
4496	0.2252577757
4497	0.2252552444
4498	0.2252480294
4499	0.2252428443
4500	0.2252404762
4501	0.2252362256
4502	0.2252312823
4503	0.2252250204
4504	0.2252235147
4505	0.2252133854
4506	0.22521073
4507	0.2252082823
4508	0.2252028371
4509	0.2251996632
4510	0.2251950032
4511	0.2251902446
4512	0.2251848475
4513	0.2251816079
4514	0.2251735844
4515	0.225170667
4516	0.2251674077
4517	0.2251632221
4518	0.2251582836
4519	0.2251555932
4520	0.2251518774
4521	0.2251463574
4522	0.2251390453
4523	0.2251338338
4524	0.2251292955
4525	0.2251270376
4526	0.2251213978
4527	0.2251162622
4528	0.2251112541
4529	0.2251063911
4530	0.2250994075
4531	0.2250939673
4532	0.2250887348
4533	0.2250845807
4534	0.2250823111
4535	0.2250758432
4536	0.225070166
4537	0.2250629243
4538	0.2250592479
4539	0.225053365
4540	0.2250475212
4541	0.2250424282
4542	0.2250400247
4543	0.2250349106
4544	0.2250305262
4545	0.2250301588
4546	0.2250253139
4547	0.2250227496
4548	0.2250192316
4549	0.2250134015
4550	0.2250101333
4551	0.2250073186
4552	0.2250027945
4553	0.2249947851
4554	0.22499324
4555	0.224988947
4556	0.2249860225
4557	0.2249819959
4558	0.2249802005
4559	0.2249769196
4560	0.2249718606
4561	0.2249670196
4562	0.2249645896
4563	0.2249636323
4564	0.2249587509
4565	0.2249534618
4566	0.2249464526
4567	0.2249437548
4568	0.2249397864
4569	0.224933182
4570	0.2249300022
4571	0.2249256
4572	0.2249221585
4573	0.2249181202
4574	0.2249141056
4575	0.2249114633
4576	0.2249068812
4577	0.224902648
4578	0.22489765
4579	0.2248958933
4580	0.2248898045
4581	0.2248830543
4582	0.2248795846
4583	0.2248761628
4584	0.2248713902
4585	0.2248694528
4586	0.2248677347
4587	0.2248645322
4588	0.2248618501
4589	0.2248549406
4590	0.2248519725
4591	0.2248475187
4592	0.2248441746
4593	0.2248413349
4594	0.2248369083
4595	0.2248350177
4596	0.2248300623
4597	0.2248258941
4598	0.224820875
4599	0.2248167363
4600	0.2248111977
4601	0.2248070063
4602	0.2248009851
4603	0.224797237
4604	0.2247947366
4605	0.2247918393
4606	0.2247867786
4607	0.2247796205
4608	0.2247745196
4609	0.2247684189
4610	0.2247631096
4611	0.2247555513
4612	0.2247521216
4613	0.2247482833
4614	0.22474428
4615	0.2247415619
4616	0.2247386826
4617	0.2247354942
4618	0.2247300393
4619	0.2247266485
4620	0.2247235507
4621	0.2247188274
4622	0.2247151425
4623	0.2247109558
4624	0.2247027252
4625	0.2246996602
4626	0.2246931545
4627	0.2246869113
4628	0.224681663
4629	0.2246771124
4630	0.2246741301
4631	0.2246720839
4632	0.2246671059
4633	0.2246622492
4634	0.2246569276
4635	0.2246505667
4636	0.2246462804
4637	0.2246400015
4638	0.224634374
4639	0.2246322163
4640	0.224626378
4641	0.2246236897
4642	0.2246196863
4643	0.2246162047
4644	0.2246128639
4645	0.2246088421
4646	0.2246051043
4647	0.2246001756
4648	0.2245949272
4649	0.2245897939
4650	0.2245845195
4651	0.2245793811
4652	0.2245737406
4653	0.2245673806
4654	0.2245609648
4655	0.2245580736
4656	0.2245550151
4657	0.2245521055
4658	0.2245452315
4659	0.2245403218
4660	0.224536071
4661	0.2245291488
4662	0.224525336
4663	0.2245214888
4664	0.2245186819
4665	0.2245162451
4666	0.2245102946
4667	0.2245035408
4668	0.2244977052
4669	0.2244926661
4670	0.2244874455
4671	0.2244804472
4672	0.2244788126
4673	0.224471089
4674	0.2244660191
4675	0.2244628295
4676	0.2244605726
4677	0.2244573885
4678	0.224452769
4679	0.2244495903
4680	0.224446629
4681	0.2244408809
4682	0.2244374348
4683	0.2244331248
4684	0.2244311785
4685	0.2244251625
4686	0.2244183019
4687	0.2244145331
4688	0.2244108421
4689	0.2244077262
4690	0.2244044078
4691	0.2243990257
4692	0.2243950709
4693	0.2243906876
4694	0.2243864368
4695	0.2243830418
4696	0.2243763515
4697	0.2243739691
4698	0.2243703668
4699	0.2243677945
4700	0.2243658364
4701	0.2243630207
4702	0.2243590043
4703	0.2243554065
4704	0.2243494129
4705	0.224344334
4706	0.2243393336
4707	0.2243348967
4708	0.2243333166
4709	0.2243303223
4710	0.2243275467
4711	0.2243253185
4712	0.224324852
4713	0.2243208088
4714	0.224316271
4715	0.2243116196
4716	0.224305867
4717	0.2243029223
4718	0.2242977291
4719	0.224294878
4720	0.2242920554
4721	0.2242866341
4722	0.2242834222
4723	0.224280527
4724	0.2242771142
4725	0.2242745376
4726	0.2242736669
4727	0.2242692495
4728	0.2242670613
4729	0.2242630916
4730	0.2242573953
4731	0.2242521027
4732	0.2242482184
4733	0.2242431369
4734	0.2242387591
4735	0.2242348713
4736	0.2242304828
4737	0.2242286643
4738	0.2242254532
4739	0.2242203572
4740	0.2242167255
4741	0.2242149244
4742	0.2242124679
4743	0.2242097813
4744	0.224205794
4745	0.2242019651
4746	0.2241976333
4747	0.2241931679
4748	0.2241895081
4749	0.2241849826
4750	0.2241808532
4751	0.2241787366
4752	0.2241751764
4753	0.2241694153
4754	0.2241659595
4755	0.2241595223
4756	0.2241568375
4757	0.2241516518
4758	0.2241495867
4759	0.2241455938
4760	0.2241386273
4761	0.2241345105
4762	0.2241297851
4763	0.2241266977
4764	0.2241200709
4765	0.2241175331
4766	0.2241140111
4767	0.2241093605
4768	0.2241044107
4769	0.2241024151
4770	0.2240947816
4771	0.2240917986
4772	0.2240863538
4773	0.2240844456
4774	0.2240790313
4775	0.2240756083
4776	0.2240730805
4777	0.2240696841
4778	0.2240621874
4779	0.2240553606
4780	0.2240523817
4781	0.2240509865
4782	0.224046996
4783	0.2240432483
4784	0.2240394153
4785	0.2240353735
4786	0.2240324761
4787	0.2240284693
4788	0.2240271455
4789	0.2240240595
4790	0.2240219437
4791	0.2240194652
4792	0.2240139268
4793	0.2240103582
4794	0.2240078277
4795	0.2240029264
4796	0.2239982562
4797	0.2239932355
4798	0.2239904568
4799	0.2239879707
4800	0.2239876271
4801	0.22398481
4802	0.2239808318
4803	0.2239779883
4804	0.2239751306
4805	0.2239699863
4806	0.2239667231
4807	0.2239619894
4808	0.223957293
4809	0.2239528538
4810	0.2239470329
4811	0.2239402518
4812	0.2239366126
4813	0.2239307976
4814	0.2239274714
4815	0.223921762
4816	0.2239183851
4817	0.2239135247
4818	0.2239088313
4819	0.2239084024
4820	0.2239043244
4821	0.2239008244
4822	0.2238983124
4823	0.2238946662
4824	0.2238891752
4825	0.2238846714
4826	0.2238813111
4827	0.2238765685
4828	0.2238710971
4829	0.2238678889
4830	0.2238631094
4831	0.223857856
4832	0.2238570085
4833	0.2238521548
4834	0.223850212
4835	0.2238493832
4836	0.2238474765
4837	0.2238449118
4838	0.2238402379
4839	0.2238347245
4840	0.2238314085
4841	0.2238255703
4842	0.2238172438
4843	0.2238127501
4844	0.2238100636
4845	0.2238051602
4846	0.2238033601
4847	0.223798554
4848	0.2237932635
4849	0.22378973
4850	0.2237834615
4851	0.2237816805
4852	0.2237772372
4853	0.2237735027
4854	0.2237710321
4855	0.2237686325
4856	0.2237630765
4857	0.2237606101
4858	0.2237556989
4859	0.2237522947
4860	0.2237480509
4861	0.2237417862
4862	0.223738868
4863	0.2237343436
4864	0.223731456
4865	0.2237292082
4866	0.2237271613
4867	0.2237220775
4868	0.2237203383
4869	0.2237190535
4870	0.2237132728
4871	0.2237082888
4872	0.2237058601
4873	0.2237022566
4874	0.2236969658
4875	0.2236944203
4876	0.2236903221
4877	0.2236862244
4878	0.2236814534
4879	0.2236790408
4880	0.223676031
4881	0.2236708459
4882	0.2236678512
4883	0.2236619437
4884	0.2236568564
4885	0.2236536582
4886	0.223649997
4887	0.2236453697
4888	0.2236383306
4889	0.2236340331
4890	0.2236314698
4891	0.2236279697
4892	0.2236217112
4893	0.2236202066
4894	0.2236164877
4895	0.2236097102
4896	0.2236062732
4897	0.2236059614
4898	0.2236056125
4899	0.2236003263
4900	0.2235974497
4901	0.2235957559
4902	0.2235891937
4903	0.2235885073
4904	0.2235844525
4905	0.2235799039
4906	0.2235782584
4907	0.2235741984
4908	0.2235712679
4909	0.2235683894
4910	0.2235628456
4911	0.2235577703
4912	0.2235527453
4913	0.2235485949
4914	0.2235436804
4915	0.2235399892
4916	0.2235311553
4917	0.2235247904
4918	0.2235205514
4919	0.2235195231
4920	0.2235167988
4921	0.2235134847
4922	0.2235111821
4923	0.2235069632
4924	0.223501781
4925	0.2234980508
4926	0.2234952455
4927	0.2234924365
4928	0.2234890161
4929	0.2234869445
4930	0.223482775
4931	0.2234771221
4932	0.223471986
4933	0.2234685922
4934	0.223464041
4935	0.2234626698
4936	0.2234558315
4937	0.2234497964
4938	0.2234470054
4939	0.2234416702
4940	0.2234367597
4941	0.2234351421
4942	0.2234300776
4943	0.2234249221
4944	0.223421979
4945	0.2234174204
4946	0.2234137024
4947	0.2234091963
4948	0.2234071865
4949	0.2234008501
4950	0.2233957549
4951	0.2233934525
4952	0.2233907892
4953	0.2233884865
4954	0.2233835655
4955	0.2233791614
4956	0.2233772521
4957	0.223366269
4958	0.2233614384
4959	0.2233587154
4960	0.2233557581
4961	0.2233492952
4962	0.2233424249
4963	0.2233389219
4964	0.2233363816
4965	0.2233328202
4966	0.2233312548
4967	0.2233289112
4968	0.2233236703
4969	0.2233217248
4970	0.2233201839
4971	0.2233158161
4972	0.223310844
4973	0.2233105389
4974	0.2233089652
4975	0.2233047871
4976	0.2233001396
4977	0.2232954787
4978	0.2232932747
4979	0.2232910144
4980	0.2232877233
4981	0.2232848371
4982	0.2232811596
4983	0.2232781608
4984	0.2232748979
4985	0.22327005
4986	0.223266112
4987	0.2232620837
4988	0.2232581942
4989	0.2232532384
4990	0.2232479375
4991	0.2232465456
4992	0.2232437374
4993	0.2232386465
4994	0.2232328384
4995	0.2232299801
4996	0.2232233518
4997	0.2232167628
4998	0.2232131983
4999	0.2232110249
5000	0.2232094338
5001	0.2232056419
5002	0.2231991167
5003	0.2231974267
5004	0.2231947134
5005	0.2231896634
5006	0.2231853476
5007	0.2231835917
5008	0.2231787712
5009	0.2231742533
5010	0.2231707909
5011	0.2231691306
5012	0.2231633643
5013	0.2231608541
5014	0.2231577478
5015	0.2231547273
5016	0.2231487535
5017	0.2231447831
5018	0.2231406035
5019	0.2231364495
5020	0.2231341864
5021	0.2231297391
5022	0.2231243266
5023	0.2231175984
5024	0.2231152882
5025	0.2231129342
5026	0.2231080784
5027	0.223103447
5028	0.2230984193
5029	0.2230928149
5030	0.2230876091
5031	0.223086109
5032	0.2230841781
5033	0.2230805712
5034	0.2230772574
5035	0.2230750724
5036	0.2230730509
5037	0.2230695832
5038	0.2230667252
5039	0.2230614952
5040	0.2230556198
5041	0.2230509389
5042	0.2230464298
5043	0.2230387255
5044	0.2230324321
5045	0.2230267067
5046	0.2230240309
5047	0.2230223194
5048	0.2230189725
5049	0.2230166075
5050	0.2230138934
5051	0.2230116724
5052	0.2230047774
5053	0.2230014835
5054	0.2230000321
5055	0.2229979627
5056	0.2229959806
5057	0.2229925082
5058	0.2229898294
5059	0.2229864955
5060	0.2229847907
5061	0.2229792837
5062	0.2229754875
5063	0.2229708149
5064	0.2229665712
5065	0.2229638392
5066	0.2229600012
5067	0.2229543049
5068	0.222951185
5069	0.2229477731
5070	0.2229450552
5071	0.2229427593
5072	0.2229377965
5073	0.2229346273
5074	0.2229302232
5075	0.2229246843
5076	0.2229232215
5077	0.222918091
5078	0.2229160267
5079	0.2229104353
5080	0.222908281
5081	0.2229068859
5082	0.2229021812
5083	0.2228964851
5084	0.2228924268
5085	0.2228882552
5086	0.2228842933
5087	0.2228799968
5088	0.2228768781
5089	0.2228735344
5090	0.2228715048
5091	0.2228681644
5092	0.2228647494
5093	0.2228599056
5094	0.2228571764
5095	0.2228520871
5096	0.2228491125
5097	0.222845613
5098	0.2228422739
5099	0.2228379136
5100	0.2228312897
5101	0.2228309049
5102	0.2228277646
5103	0.2228254444
5104	0.2228216611
5105	0.2228181342
5106	0.2228122573
5107	0.2228077166
5108	0.2228039854
5109	0.222800692
5110	0.2227956524
5111	0.2227928648
5112	0.2227915744
5113	0.2227891818
5114	0.2227863811
5115	0.2227808178
5116	0.2227804833
5117	0.2227754214
5118	0.2227720358
5119	0.2227690933
5120	0.222765771
5121	0.2227597245
5122	0.2227544157
5123	0.2227514194
5124	0.2227493495
5125	0.2227461312
5126	0.2227438868
5127	0.222737351
5128	0.2227330324
5129	0.2227290871
5130	0.222727869
5131	0.2227275488
5132	0.2227247699
5133	0.2227219408
5134	0.2227178885
5135	0.2227142583
5136	0.2227115708
5137	0.2227057733
5138	0.2226991995
5139	0.2226988698
5140	0.2226948265
5141	0.2226912061
5142	0.222687015
5143	0.2226824779
5144	0.2226789529
5145	0.2226757695
5146	0.2226706653
5147	0.2226673115
5148	0.2226641255
5149	0.2226625239
5150	0.2226592653
5151	0.2226544881
5152	0.222652268
5153	0.2226477939
5154	0.2226450243
5155	0.2226417887
5156	0.2226364258
5157	0.2226338879
5158	0.2226286062
5159	0.2226266349
5160	0.2226242034
5161	0.2226183111
5162	0.2226161678
5163	0.2226104613
5164	0.2226082903
5165	0.2226019634
5166	0.2225972268
5167	0.2225932905
5168	0.2225904414
5169	0.2225884006
5170	0.2225846718
5171	0.2225825419
5172	0.2225778911
5173	0.2225750402
5174	0.2225716124
5175	0.2225684547
5176	0.2225634096
5177	0.2225614019
5178	0.2225572854
5179	0.222554268
5180	0.2225498073
5181	0.222546366
5182	0.2225443798
5183	0.2225399079
5184	0.2225353328
5185	0.2225328249
5186	0.2225272662
5187	0.2225228383
5188	0.2225163427
5189	0.2225103125
5190	0.2225080251
5191	0.2225060284
5192	0.2225015548
5193	0.2224975941
5194	0.2224931321
5195	0.2224890461
5196	0.2224855725
5197	0.222480994
5198	0.2224758519
5199	0.2224729098
5200	0.2224690949
5201	0.2224661609
5202	0.2224642692
5203	0.222462261
5204	0.2224584576
5205	0.2224561334
5206	0.2224529057
5207	0.222450868
5208	0.222446321
5209	0.2224418845
5210	0.2224342704
5211	0.2224301481
5212	0.2224268635
5213	0.2224222948
5214	0.2224207607
5215	0.222418404
5216	0.2224134648
5217	0.2224088084
5218	0.2224068698
5219	0.2224018024
5220	0.2223976101
5221	0.2223921407
5222	0.2223903872
5223	0.2223880699
5224	0.2223797677
5225	0.2223752249
5226	0.2223730821
5227	0.2223694299
5228	0.2223682663
5229	0.2223625983
5230	0.2223570903
5231	0.2223566536
5232	0.2223527416
5233	0.2223523849
5234	0.222349269
5235	0.2223465078
5236	0.2223441716
5237	0.2223414676
5238	0.2223359143
5239	0.2223355208
5240	0.2223324712
5241	0.2223289752
5242	0.2223241857
5243	0.2223224895
5244	0.2223181021
5245	0.2223173944
5246	0.2223137461
5247	0.2223129899
5248	0.2223088062
5249	0.2223057087
5250	0.2223037118
5251	0.2222998239
5252	0.222295772
5253	0.2222924399
5254	0.2222876519
5255	0.2222841813
5256	0.2222817011
5257	0.2222773493
5258	0.2222745413
5259	0.2222686107
5260	0.2222677604
5261	0.2222648364
5262	0.2222605477
5263	0.2222575785
5264	0.2222549164
5265	0.222250131
5266	0.2222470393
5267	0.2222460232
5268	0.2222422214
5269	0.2222360816
5270	0.2222339506
5271	0.2222292105
5272	0.2222266972
5273	0.2222240192
5274	0.2222220047
5275	0.2222186521
5276	0.2222155846
5277	0.2222122977
5278	0.2222065205
5279	0.2222005658
5280	0.2221981305
5281	0.222194481
5282	0.2221911863
5283	0.222186773
5284	0.2221834564
5285	0.2221755126
5286	0.2221714474
5287	0.2221672588
5288	0.2221632058
5289	0.2221595926
5290	0.2221553382
5291	0.2221524217
5292	0.2221484468
5293	0.2221450824
5294	0.2221400161
5295	0.2221360678
5296	0.2221318127
5297	0.2221277231
5298	0.2221255805
5299	0.2221224792
5300	0.222119728
5301	0.2221163989
5302	0.2221115431
5303	0.2221078377
5304	0.2221019419
5305	0.2220989044
5306	0.2220961016
5307	0.2220904523
5308	0.2220875668
5309	0.2220853267
5310	0.2220792832
5311	0.2220747823
5312	0.2220744707
5313	0.2220709261
5314	0.2220681577
5315	0.2220643574
5316	0.2220599995
5317	0.2220555503
5318	0.2220509793
5319	0.2220460229
5320	0.2220430175
5321	0.2220388013
5322	0.2220362356
5323	0.2220333137
5324	0.222029427
5325	0.2220252744
5326	0.2220228777
5327	0.2220202534
5328	0.2220157797
5329	0.2220117178
5330	0.2220093961
5331	0.22200442
5332	0.2220023532
5333	0.2219969538
5334	0.2219937305
5335	0.22199183
5336	0.221987016
5337	0.2219812451
5338	0.2219765151
5339	0.2219745199
5340	0.2219714327
5341	0.2219685177
5342	0.2219645118
5343	0.2219601954
5344	0.2219564223
5345	0.2219538991
5346	0.2219487812
5347	0.2219461573
5348	0.2219440809
5349	0.2219395334
5350	0.2219372289
5351	0.221934365
5352	0.2219296083
5353	0.2219246743
5354	0.2219224478
5355	0.2219182468
5356	0.2219159705
5357	0.2219121012
5358	0.2219097195
5359	0.2219046308
5360	0.2219006632
5361	0.2218960347
5362	0.2218918383
5363	0.2218863822
5364	0.2218821688
5365	0.2218766114
5366	0.2218725205
5367	0.2218721821
5368	0.221864291
5369	0.221860869
5370	0.2218583657
5371	0.2218537474
5372	0.2218473242
5373	0.2218452902
5374	0.2218419684
5375	0.2218383265
5376	0.2218345731
5377	0.2218314266
5378	0.2218240684
5379	0.2218186716
5380	0.221816092
5381	0.2218119961
5382	0.2218088532
5383	0.2218054131
5384	0.2218014951
5385	0.2217971467
5386	0.2217954012
5387	0.221792687
5388	0.2217911724
5389	0.2217884502
5390	0.2217862478
5391	0.2217822931
5392	0.2217786362
5393	0.2217737481
5394	0.2217711562
5395	0.2217691458
5396	0.2217651476
5397	0.2217599983
5398	0.2217538907
5399	0.2217476177
5400	0.2217461288
5401	0.2217394931
5402	0.2217355141
5403	0.221733202
5404	0.2217278947
5405	0.2217248194
5406	0.2217225369
5407	0.2217175024
5408	0.221713099
5409	0.2217095863
5410	0.221703783
5411	0.2217012986
5412	0.221699685
5413	0.2216983902
5414	0.2216922982
5415	0.2216900771
5416	0.221685069
5417	0.221682841
5418	0.2216804235
5419	0.221671326
5420	0.2216673118
5421	0.2216654857
5422	0.2216619634
5423	0.2216562889
5424	0.2216541416
5425	0.2216475127
5426	0.2216452981
5427	0.2216396263
5428	0.2216345892
5429	0.2216293731
5430	0.2216278035
5431	0.221623038
5432	0.2216161922
5433	0.2216094218
5434	0.2216044685
5435	0.2216002927
5436	0.2215979358
5437	0.2215959584
5438	0.221589865
5439	0.2215849128
5440	0.221583384
5441	0.2215787818
5442	0.2215756636
5443	0.2215701301
5444	0.2215654972
5445	0.2215602192
5446	0.2215580874
5447	0.2215549707
5448	0.2215506011
5449	0.221545119
5450	0.221541938
5451	0.2215345317
5452	0.2215299057
5453	0.2215274911
5454	0.221523582
5455	0.2215203981
5456	0.221516041
5457	0.2215125716
5458	0.2215102241
5459	0.2215074487
5460	0.2215027584
5461	0.2214979774
5462	0.2214931223
5463	0.2214881046
5464	0.2214846248
5465	0.2214801978
5466	0.2214771684
5467	0.2214729115
5468	0.2214710585
5469	0.2214681819
5470	0.2214647172
5471	0.221462586
5472	0.2214543629
5473	0.2214527829
5474	0.221450658
5475	0.221445585
5476	0.2214416114
5477	0.2214376976
5478	0.2214340767
5479	0.2214309987
5480	0.2214268062
5481	0.2214245312
5482	0.2214204611
5483	0.2214166602
5484	0.2214123901
5485	0.2214075183
5486	0.2214028005
5487	0.2214001857
5488	0.221394532
5489	0.2213919453
5490	0.2213870108
5491	0.2213834022
5492	0.2213797357
5493	0.2213745232
5494	0.2213727431
5495	0.2213678222
5496	0.2213630799
5497	0.2213597186
5498	0.2213562511
5499	0.2213509739
5500	0.2213459699
5501	0.2213416425
5502	0.2213386593
5503	0.2213331286
5504	0.2213327295
5505	0.2213322918
5506	0.2213243127
5507	0.221320621
5508	0.2213173765
5509	0.2213142846
5510	0.221311528
5511	0.2213049878
5512	0.2213035839
5513	0.2213022026
5514	0.2212979643
5515	0.2212944911
5516	0.2212928432
5517	0.2212912434
5518	0.2212867515
5519	0.2212819601
5520	0.2212798935
5521	0.2212767613
5522	0.2212748853
5523	0.2212729503
5524	0.2212697553
5525	0.2212640392
5526	0.2212605356
5527	0.221258333
5528	0.2212541809
5529	0.2212514803
5530	0.2212483131
5531	0.2212463308
5532	0.2212404465
5533	0.2212359153
5534	0.2212311997
5535	0.2212282076
5536	0.2212260515
5537	0.2212218967
5538	0.2212198856
5539	0.2212149159
5540	0.2212092755
5541	0.2212065191
5542	0.2212045125
5543	0.2211984708
5544	0.2211921217
5545	0.2211900487
5546	0.2211862916
5547	0.2211836986
5548	0.2211806544
5549	0.2211782014
5550	0.2211764524
5551	0.2211734671
5552	0.2211701543
5553	0.2211670972
5554	0.2211621233
5555	0.2211618525
5556	0.2211572414
5557	0.2211542177
5558	0.2211492579
5559	0.2211469178
5560	0.2211417282
5561	0.2211386889
5562	0.2211335553
5563	0.2211288271
5564	0.2211274138
5565	0.221123091
5566	0.2211180257
5567	0.2211152003
5568	0.2211077166
5569	0.2211016657
5570	0.2210978111
5571	0.2210919184
5572	0.2210898033
5573	0.2210853073
5574	0.2210825352
5575	0.2210807201
5576	0.2210782488
5577	0.2210750317
5578	0.2210729335
5579	0.2210674841
5580	0.2210626954
5581	0.2210587555
5582	0.2210545135
5583	0.2210502085
5584	0.2210472372
5585	0.2210430813
5586	0.2210416772
5587	0.2210371794
5588	0.2210328853
5589	0.2210283915
5590	0.221023556
5591	0.2210221073
5592	0.2210185922
5593	0.2210155002
5594	0.22101237
5595	0.221011035
5596	0.2210033276
5597	0.2210004406
5598	0.2209965966
5599	0.2209935229
5600	0.2209896022
5601	0.2209876886
5602	0.2209846232
5603	0.2209785387
5604	0.2209744422
5605	0.2209706699
5606	0.2209688782
5607	0.2209659615
5608	0.2209645033
5609	0.2209597157
5610	0.2209534841
5611	0.2209501566
5612	0.2209478551
5613	0.2209450992
5614	0.2209391713
5615	0.2209360612
5616	0.2209308831
5617	0.2209279982
5618	0.2209249419
5619	0.2209200102
5620	0.2209166551
5621	0.2209138911
5622	0.2209089539
5623	0.2209077476
5624	0.2209041674
5625	0.2209007751
5626	0.2208959676
5627	0.2208938768
5628	0.2208885038
5629	0.2208834361
5630	0.2208810761
5631	0.2208764595
5632	0.2208716792
5633	0.2208695383
5634	0.2208649558
5635	0.2208635788
5636	0.2208586075
5637	0.2208565035
5638	0.2208523901
5639	0.220849779
5640	0.2208425592
5641	0.220838793
5642	0.2208357637
5643	0.2208321278
5644	0.2208266205
5645	0.2208235407
5646	0.2208193282
5647	0.2208147579
5648	0.2208106968
5649	0.2208046876
5650	0.2207993549
5651	0.2207956141
5652	0.2207911588
5653	0.2207869712
5654	0.2207825521
5655	0.2207773259
5656	0.2207741274
5657	0.2207693263
5658	0.220764087
5659	0.2207622449
5660	0.2207596323
5661	0.2207593445
5662	0.2207556555
5663	0.22075281
5664	0.2207488474
5665	0.220743834
5666	0.2207424092
5667	0.2207393342
5668	0.2207354908
5669	0.2207330581
5670	0.2207309236
5671	0.2207297193
5672	0.2207251939
5673	0.220723457
5674	0.22072004
5675	0.2207173865
5676	0.2207112508
5677	0.2207054219
5678	0.2207021724
5679	0.2206966977
5680	0.22069165
5681	0.2206895421
5682	0.2206874179
5683	0.2206805876
5684	0.2206792863
5685	0.220675369
5686	0.2206708385
5687	0.2206693279
5688	0.2206656967
5689	0.2206636847
5690	0.2206579775
5691	0.2206553054
5692	0.2206502318
5693	0.220647014
5694	0.220643768
5695	0.2206414288
5696	0.2206366983
5697	0.2206331254
5698	0.2206269052
5699	0.2206242433
5700	0.2206224491
5701	0.2206199515
5702	0.2206178928
5703	0.2206134123
5704	0.2206101683
5705	0.220605201
5706	0.2206021662
5707	0.2205987559
5708	0.2205952391
5709	0.2205925746
5710	0.220589704
5711	0.2205883454
5712	0.2205858358
5713	0.2205826015
5714	0.2205778001
5715	0.2205756384
5716	0.220572198
5717	0.2205699749
5718	0.2205652595
5719	0.2205604258
5720	0.2205574733
5721	0.2205540999
5722	0.220549901
5723	0.2205483481
5724	0.220545462
5725	0.2205404131
5726	0.2205375141
5727	0.2205357022
5728	0.2205306034
5729	0.2205274031
5730	0.2205248296
5731	0.2205212122
5732	0.2205163446
5733	0.2205130161
5734	0.2205104662
5735	0.2205070253
5736	0.220503127
5737	0.2205008753
5738	0.2204956718
5739	0.2204902796
5740	0.2204877676
5741	0.2204856541
5742	0.2204812504
5743	0.2204786218
5744	0.2204748277
5745	0.2204716447
5746	0.220469096
5747	0.2204646382
5748	0.2204584658
5749	0.2204535791
5750	0.2204502789
5751	0.2204455649
